"Country","Indicator","Unit","Date","Value","Code"
"Madagascar","BMI females % obese (>=30.0)","%","1/1/2003 0:00",1,"MDG"
"Madagascar","BMI females % obese (>=30.0)","%","1/1/2004 0:00",1,"MDG"
"Madagascar","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",7.1,"MDG"
"Madagascar","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",7.1,"MDG"
"Madagascar","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",6,"MDG"
"Madagascar","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",6,"MDG"
"Madagascar","BMI females % underweight (<18.5)","%","1/1/2003 0:00",19.2,"MDG"
"Madagascar","BMI females % underweight (<18.5)","%","1/1/2004 0:00",19.2,"MDG"
"Malawi","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",77.1,"MWI"
"Malawi","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",77.1,"MWI"
"Malawi","BMI females % obese (>=30.0)","%","1/1/2000 0:00",2.1,"MWI"
"Malawi","BMI females % obese (>=30.0)","%","1/1/2004 0:00",2.4,"MWI"
"Malawi","BMI females % obese (>=30.0)","%","1/1/2005 0:00",2.4,"MWI"
"Malawi","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",11.9,"MWI"
"Malawi","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",13.7,"MWI"
"Malawi","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",13.7,"MWI"
"Malawi","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",11,"MWI"
"Malawi","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",11,"MWI"
"Malawi","BMI females % underweight (<18.5)","%","1/1/2000 0:00",8.8,"MWI"
"Malawi","BMI females % underweight (<18.5)","%","1/1/2004 0:00",9.2,"MWI"
"Malawi","BMI females % underweight (<18.5)","%","1/1/2005 0:00",9.2,"MWI"
"Malaysia","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",49.3,"MYS"
"Malaysia","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",49.3,"MYS"
"Malaysia","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",14.4,"MYS"
"Malaysia","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",14.4,"MYS"
"Malaysia","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",16.3,"MYS"
"Malaysia","BMI adults % obese (>=30.0)","%","1/1/2006 0:00",16.3,"MYS"
"Malaysia","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",41.1,"MYS"
"Malaysia","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",41.1,"MYS"
"Malaysia","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",47.9,"MYS"
"Malaysia","BMI adults % overweight (>=25.0)","%","1/1/2006 0:00",47.9,"MYS"
"Malaysia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",26.7,"MYS"
"Malaysia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",26.7,"MYS"
"Malaysia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",31.6,"MYS"
"Malaysia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2006 0:00",31.6,"MYS"
"Malaysia","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",9.6,"MYS"
"Malaysia","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",9.6,"MYS"
"Malaysia","BMI females % moderate and severe thinness (<=17)","%","1/1/2002 0:00",4.1,"MYS"
"Malaysia","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",4.1,"MYS"
"Malaysia","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",46.4,"MYS"
"Malaysia","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",46.4,"MYS"
"Malaysia","BMI females % obese (>=30.0)","%","1/1/2002 0:00",18.8,"MYS"
"Malaysia","BMI females % obese (>=30.0)","%","1/1/2003 0:00",18.8,"MYS"
"Malaysia","BMI females % obese (>=30.0)","%","1/1/2005 0:00",18.8,"MYS"
"Malaysia","BMI females % obese (>=30.0)","%","1/1/2006 0:00",18.8,"MYS"
"Malaysia","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",43.6,"MYS"
"Malaysia","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",43.6,"MYS"
"Malaysia","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",51.2,"MYS"
"Malaysia","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",51.2,"MYS"
"Malaysia","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",25,"MYS"
"Malaysia","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",25,"MYS"
"Malaysia","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",32,"MYS"
"Malaysia","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",32,"MYS"
"Malaysia","BMI females % underweight (<18.5)","%","1/1/2002 0:00",10,"MYS"
"Malaysia","BMI females % underweight (<18.5)","%","1/1/2003 0:00",10,"MYS"
"Malaysia","BMI males % moderate and severe thinness (<=17)","%","1/1/2002 0:00",3.2,"MYS"
"Malaysia","BMI males % moderate and severe thinness (<=17)","%","1/1/2003 0:00",3.2,"MYS"
"Malaysia","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",52.1,"MYS"
"Malaysia","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",52.1,"MYS"
"Malaysia","BMI males % obese (>=30.0)","%","1/1/2002 0:00",10.1,"MYS"
"Malaysia","BMI males % obese (>=30.0)","%","1/1/2003 0:00",10.1,"MYS"
"Malaysia","BMI males % obese (>=30.0)","%","1/1/2005 0:00",13.9,"MYS"
"Malaysia","BMI males % obese (>=30.0)","%","1/1/2006 0:00",13.9,"MYS"
"Malaysia","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",38.7,"MYS"
"Malaysia","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",38.7,"MYS"
"Malaysia","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",44.8,"MYS"
"Malaysia","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",44.8,"MYS"
"Malaysia","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",28.6,"MYS"
"Malaysia","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",28.6,"MYS"
"Malaysia","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",30.9,"MYS"
"Malaysia","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",30.9,"MYS"
"Malaysia","BMI males % underweight (<18.5)","%","1/1/2002 0:00",9.2,"MYS"
"Malaysia","BMI males % underweight (<18.5)","%","1/1/2003 0:00",9.2,"MYS"
"Mali","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",4,"MLI"
"Mali","BMI females % normal (18.5-24.99)","%","1/1/2001 0:00",72.6,"MLI"
"Mali","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",68.9,"MLI"
"Mali","BMI females % obese (>=30.0)","%","1/1/2001 0:00",3.7,"MLI"
"Mali","BMI females % obese (>=30.0)","%","1/1/2006 0:00",5.2,"MLI"
"Mali","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",14.8,"MLI"
"Mali","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",17.6,"MLI"
"Mali","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",11,"MLI"
"Mali","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",12,"MLI"
"Mali","BMI females % underweight (<18.5)","%","1/1/2001 0:00",12.6,"MLI"
"Mali","BMI females % underweight (<18.5)","%","1/1/2006 0:00",13.5,"MLI"
"Malta","BMI adults % normal (18.5-24.99)","%","1/1/2002 0:00",39.7,"MLT"
"Malta","BMI adults % normal (18.5-24.99)","%","1/1/2003 0:00",37.7,"MLT"
"Malta","BMI adults % normal (18.5-24.99)","%","1/1/2006 0:00",35.1,"MLT"
"Malta","BMI adults % normal (18.5-24.99)","%","1/1/2007 0:00",35.1,"MLT"
"Malta","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",23.1,"MLT"
"Malta","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",19.8,"MLT"
"Malta","BMI adults % obese (>=30.0)","%","1/1/2006 0:00",20.7,"MLT"
"Malta","BMI adults % obese (>=30.0)","%","1/1/2007 0:00",20.7,"MLT"
"Malta","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",57.4,"MLT"
"Malta","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",60.1,"MLT"
"Malta","BMI adults % overweight (>=25.0)","%","1/1/2006 0:00",62.3,"MLT"
"Malta","BMI adults % overweight (>=25.0)","%","1/1/2007 0:00",62.3,"MLT"
"Malta","BMI adults % pre-obese (25.0-29.99)","%","1/1/2002 0:00",34.4,"MLT"
"Malta","BMI adults % pre-obese (25.0-29.99)","%","1/1/2003 0:00",40.3,"MLT"
"Malta","BMI adults % pre-obese (25.0-29.99)","%","1/1/2006 0:00",41.6,"MLT"
"Malta","BMI adults % pre-obese (25.0-29.99)","%","1/1/2007 0:00",41.6,"MLT"
"Malta","BMI adults % underweight (<18.5)","%","1/1/2002 0:00",2.8,"MLT"
"Malta","BMI adults % underweight (<18.5)","%","1/1/2003 0:00",2.3,"MLT"
"Malta","BMI adults % underweight (<18.5)","%","1/1/2006 0:00",2.6,"MLT"
"Malta","BMI adults % underweight (<18.5)","%","1/1/2007 0:00",2.6,"MLT"
"Malta","BMI females % normal (18.5-24.99)","%","1/1/2002 0:00",45.8,"MLT"
"Malta","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",45.1,"MLT"
"Malta","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",43,"MLT"
"Malta","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",43,"MLT"
"Malta","BMI females % obese (>=30.0)","%","1/1/2002 0:00",21.3,"MLT"
"Malta","BMI females % obese (>=30.0)","%","1/1/2003 0:00",16.9,"MLT"
"Malta","BMI females % obese (>=30.0)","%","1/1/2006 0:00",19.3,"MLT"
"Malta","BMI females % obese (>=30.0)","%","1/1/2007 0:00",19.3,"MLT"
"Malta","BMI females % overweight (>=25.0)","%","1/1/2002 0:00",50.1,"MLT"
"Malta","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",51.2,"MLT"
"Malta","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",53.2,"MLT"
"Malta","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",53.2,"MLT"
"Malta","BMI females % pre-obese (25.0-29.99)","%","1/1/2002 0:00",29,"MLT"
"Malta","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",34,"MLT"
"Malta","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",34,"MLT"
"Malta","BMI females % underweight (<18.5)","%","1/1/2002 0:00",4.1,"MLT"
"Malta","BMI females % underweight (<18.5)","%","1/1/2003 0:00",3.7,"MLT"
"Malta","BMI females % underweight (<18.5)","%","1/1/2006 0:00",3.8,"MLT"
"Malta","BMI females % underweight (<18.5)","%","1/1/2007 0:00",3.8,"MLT"
"Malta","BMI males % normal (18.5-24.99)","%","1/1/2002 0:00",33,"MLT"
"Malta","BMI males % normal (18.5-24.99)","%","1/1/2003 0:00",29.9,"MLT"
"Malta","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",26.8,"MLT"
"Malta","BMI males % normal (18.5-24.99)","%","1/1/2007 0:00",26.8,"MLT"
"Malta","BMI males % obese (>=30.0)","%","1/1/2002 0:00",25,"MLT"
"Malta","BMI males % obese (>=30.0)","%","1/1/2003 0:00",22.9,"MLT"
"Malta","BMI males % obese (>=30.0)","%","1/1/2006 0:00",22.2,"MLT"
"Malta","BMI males % obese (>=30.0)","%","1/1/2007 0:00",22.2,"MLT"
"Malta","BMI males % overweight (>=25.0)","%","1/1/2002 0:00",65.5,"MLT"
"Malta","BMI males % overweight (>=25.0)","%","1/1/2003 0:00",69.4,"MLT"
"Malta","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",71.9,"MLT"
"Malta","BMI males % overweight (>=25.0)","%","1/1/2007 0:00",71.9,"MLT"
"Malta","BMI males % pre-obese (25.0-29.99)","%","1/1/2002 0:00",40.5,"MLT"
"Malta","BMI males % pre-obese (25.0-29.99)","%","1/1/2003 0:00",46.5,"MLT"
"Malta","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",49.7,"MLT"
"Malta","BMI males % pre-obese (25.0-29.99)","%","1/1/2007 0:00",49.7,"MLT"
"Malta","BMI males % underweight (<18.5)","%","1/1/2002 0:00",1.5,"MLT"
"Malta","BMI males % underweight (<18.5)","%","1/1/2003 0:00",0.7,"MLT"
"Malta","BMI males % underweight (<18.5)","%","1/1/2006 0:00",1.3,"MLT"
"Malta","BMI males % underweight (<18.5)","%","1/1/2007 0:00",1.3,"MLT"
"Martinique","BMI females % obese (>=30.0)","%","1/1/2001 0:00",5,"MTQ"
"Martinique","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",20,"MTQ"
"Martinique","BMI males % obese (>=30.0)","%","1/1/2001 0:00",6,"MTQ"
"Martinique","BMI males % overweight (>=25.0)","%","1/1/2001 0:00",24.5,"MTQ"
"Mauritania","BMI females % moderate and severe thinness (<=17)","%","1/1/2000 0:00",4.6,"MRT"
"Mauritania","BMI females % moderate and severe thinness (<=17)","%","1/1/2001 0:00",4.6,"MRT"
"Mauritania","BMI females % normal (18.5-24.99)","%","1/1/2000 0:00",47.9,"MRT"
"Mauritania","BMI females % normal (18.5-24.99)","%","1/1/2001 0:00",47.9,"MRT"
"Mauritania","BMI females % obese (>=30.0)","%","1/1/2000 0:00",16.7,"MRT"
"Mauritania","BMI females % obese (>=30.0)","%","1/1/2001 0:00",16.7,"MRT"
"Mauritania","BMI females % overweight (>=25.0)","%","1/1/2000 0:00",38.4,"MRT"
"Mauritania","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",38.4,"MRT"
"Mauritania","BMI females % pre-obese (25.0-29.99)","%","1/1/2000 0:00",21,"MRT"
"Mauritania","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",21,"MRT"
"Mauritania","BMI females % underweight (<18.5)","%","1/1/2000 0:00",13,"MRT"
"Mauritania","BMI females % underweight (<18.5)","%","1/1/2001 0:00",13,"MRT"
"Mauritius","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",35.7,"MUS"
"Mauritius","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",25.4,"MUS"
"Mauritius","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",39.4,"MUS"
"Mauritius","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",26,"MUS"
"Mauritius","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",30.7,"MUS"
"Mauritius","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",25.1,"MUS"
"Mexico","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",23.6,"MEX"
"Mexico","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",46.6,"MEX"
"Mexico","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",26.7,"MEX"
"Mexico","BMI females % obese (>=30.0)","%","1/1/1999 0:00",21.2,"MEX"
"Mexico","BMI females % obese (>=30.0)","%","1/1/2000 0:00",28.1,"MEX"
"Mexico","BMI females % obese (>=30.0)","%","1/1/2006 0:00",34.5,"MEX"
"Mexico","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",51.8,"MEX"
"Mexico","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",71.9,"MEX"
"Mexico","BMI females % pre-obese (25.0-29.99)","%","1/1/1999 0:00",35,"MEX"
"Mexico","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",37,"MEX"
"Mexico","BMI females % underweight (<18.5)","%","1/1/1999 0:00",1.7,"MEX"
"Mexico","BMI females % underweight (<18.5)","%","1/1/2006 0:00",1.4,"MEX"
"Mexico","BMI males % normal (18.5-24.99)","%","1/1/2006 0:00",31.7,"MEX"
"Mexico","BMI males % obese (>=30.0)","%","1/1/2000 0:00",18.6,"MEX"
"Mexico","BMI males % obese (>=30.0)","%","1/1/2006 0:00",24.2,"MEX"
"Mexico","BMI males % overweight (>=25.0)","%","1/1/2006 0:00",66.7,"MEX"
"Mexico","BMI males % pre-obese (25.0-29.99)","%","1/1/2006 0:00",42.5,"MEX"
"Mexico","BMI males % underweight (<18.5)","%","1/1/2006 0:00",1.5,"MEX"
"Moldova, Republic of","BMI females % moderate and severe thinness (<=17)","%","1/1/2005 0:00",1.4,"MDA"
"Moldova, Republic of","BMI females % normal (18.5-24.99)","%","1/1/2005 0:00",52.6,"MDA"
"Moldova, Republic of","BMI females % obese (>=30.0)","%","1/1/2005 0:00",18.2,"MDA"
"Moldova, Republic of","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",41.5,"MDA"
"Moldova, Republic of","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",23,"MDA"
"Moldova, Republic of","BMI females % underweight (<18.5)","%","1/1/2005 0:00",5.9,"MDA"
"Mongolia","BMI adults % normal (18.5-24.99)","%","1/1/2004 0:00",66.6,"MNG"
"Mongolia","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",5.9,"MNG"
"Mongolia","BMI adults % obese (>=30.0)","%","1/1/2005 0:00",9.8,"MNG"
"Mongolia","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",52,"MNG"
"Mongolia","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",30.2,"MNG"
"Mongolia","BMI adults % overweight (>=25.0)","%","1/1/2005 0:00",31.6,"MNG"
"Mongolia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2004 0:00",24.3,"MNG"
"Mongolia","BMI adults % pre-obese (25.0-29.99)","%","1/1/2005 0:00",21.8,"MNG"
"Mongolia","BMI adults % underweight (<18.5)","%","1/1/2004 0:00",3.2,"MNG"
"Mongolia","BMI adults % underweight (<18.5)","%","1/1/2005 0:00",4.9,"MNG"
"Mongolia","BMI females % moderate and severe thinness (<=17)","%","1/1/2004 0:00",2.1,"MNG"
"Mongolia","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",64.5,"MNG"
"Mongolia","BMI females % obese (>=30.0)","%","1/1/2004 0:00",8.3,"MNG"
"Mongolia","BMI females % obese (>=30.0)","%","1/1/2005 0:00",12.5,"MNG"
"Mongolia","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",57,"MNG"
"Mongolia","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",31.5,"MNG"
"Mongolia","BMI females % overweight (>=25.0)","%","1/1/2005 0:00",38,"MNG"
"Mongolia","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",23,"MNG"
"Mongolia","BMI females % pre-obese (25.0-29.99)","%","1/1/2005 0:00",26,"MNG"
"Mongolia","BMI females % underweight (<18.5)","%","1/1/2004 0:00",4,"MNG"
"Mongolia","BMI females % underweight (<18.5)","%","1/1/2005 0:00",3.9,"MNG"
"Mongolia","BMI males % moderate and severe thinness (<=17)","%","1/1/2004 0:00",0,"MNG"
"Mongolia","BMI males % normal (18.5-24.99)","%","1/1/2004 0:00",69.7,"MNG"
"Mongolia","BMI males % obese (>=30.0)","%","1/1/2004 0:00",2.4,"MNG"
"Mongolia","BMI males % obese (>=30.0)","%","1/1/2005 0:00",7.2,"MNG"
"Mongolia","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",44,"MNG"
"Mongolia","BMI males % overweight (>=25.0)","%","1/1/2004 0:00",28.3,"MNG"
"Mongolia","BMI males % overweight (>=25.0)","%","1/1/2005 0:00",25.4,"MNG"
"Mongolia","BMI males % pre-obese (25.0-29.99)","%","1/1/2004 0:00",26,"MNG"
"Mongolia","BMI males % pre-obese (25.0-29.99)","%","1/1/2005 0:00",18.2,"MNG"
"Mongolia","BMI males % underweight (<18.5)","%","1/1/2004 0:00",2,"MNG"
"Mongolia","BMI males % underweight (<18.5)","%","1/1/2005 0:00",5.9,"MNG"
"Morocco","BMI adults % normal (18.5-24.99)","%","1/1/1999 0:00",59.4,"MAR"
"Morocco","BMI adults % obese (>=30.0)","%","1/1/1999 0:00",12.2,"MAR"
"Morocco","BMI adults % obese (>=30.0)","%","1/1/2000 0:00",16,"MAR"
"Morocco","BMI adults % overweight (>=25.0)","%","1/1/1999 0:00",35.4,"MAR"
"Morocco","BMI adults % underweight (<18.5)","%","1/1/1999 0:00",5.3,"MAR"
"Morocco","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",1.8,"MAR"
"Morocco","BMI females % moderate and severe thinness (<=17)","%","1/1/2004 0:00",1.8,"MAR"
"Morocco","BMI females % normal (18.5-24.99)","%","1/1/1999 0:00",50.2,"MAR"
"Morocco","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",56.1,"MAR"
"Morocco","BMI females % normal (18.5-24.99)","%","1/1/2004 0:00",56.1,"MAR"
"Morocco","BMI females % obese (>=30.0)","%","1/1/1999 0:00",18.3,"MAR"
"Morocco","BMI females % obese (>=30.0)","%","1/1/2000 0:00",21.7,"MAR"
"Morocco","BMI females % obese (>=30.0)","%","1/1/2003 0:00",11,"MAR"
"Morocco","BMI females % obese (>=30.0)","%","1/1/2004 0:00",11,"MAR"
"Morocco","BMI females % overweight (>=25.0)","%","1/1/1999 0:00",45,"MAR"
"Morocco","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",36.6,"MAR"
"Morocco","BMI females % overweight (>=25.0)","%","1/1/2004 0:00",36.6,"MAR"
"Morocco","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",26,"MAR"
"Morocco","BMI females % pre-obese (25.0-29.99)","%","1/1/2004 0:00",26,"MAR"
"Morocco","BMI females % underweight (<18.5)","%","1/1/1999 0:00",4.8,"MAR"
"Morocco","BMI females % underweight (<18.5)","%","1/1/2003 0:00",7.3,"MAR"
"Morocco","BMI females % underweight (<18.5)","%","1/1/2004 0:00",7.3,"MAR"
"Morocco","BMI males % normal (18.5-24.99)","%","1/1/1999 0:00",68.9,"MAR"
"Morocco","BMI males % obese (>=30.0)","%","1/1/1999 0:00",5.7,"MAR"
"Morocco","BMI males % obese (>=30.0)","%","1/1/2000 0:00",8.2,"MAR"
"Morocco","BMI males % overweight (>=25.0)","%","1/1/1999 0:00",25.4,"MAR"
"Morocco","BMI males % underweight (<18.5)","%","1/1/1999 0:00",5.7,"MAR"
"Mozambique","BMI females % moderate and severe thinness (<=17)","%","1/1/2003 0:00",1.9,"MOZ"
"Mozambique","BMI females % normal (18.5-24.99)","%","1/1/2003 0:00",77.3,"MOZ"
"Mozambique","BMI females % obese (>=30.0)","%","1/1/2003 0:00",3.9,"MOZ"
"Mozambique","BMI females % overweight (>=25.0)","%","1/1/2003 0:00",14.1,"MOZ"
"Mozambique","BMI females % pre-obese (25.0-29.99)","%","1/1/2003 0:00",10,"MOZ"
"Mozambique","BMI females % underweight (<18.5)","%","1/1/2003 0:00",8.6,"MOZ"
"Namibia","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",5.7,"NAM"
"Namibia","BMI females % moderate and severe thinness (<=17)","%","1/1/2007 0:00",5.7,"NAM"
"Namibia","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",56,"NAM"
"Namibia","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",56,"NAM"
"Namibia","BMI females % obese (>=30.0)","%","1/1/2006 0:00",11.7,"NAM"
"Namibia","BMI females % obese (>=30.0)","%","1/1/2007 0:00",11.7,"NAM"
"Namibia","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",28,"NAM"
"Namibia","BMI females % overweight (>=25.0)","%","1/1/2007 0:00",28,"NAM"
"Namibia","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",16,"NAM"
"Namibia","BMI females % pre-obese (25.0-29.99)","%","1/1/2007 0:00",16,"NAM"
"Namibia","BMI females % underweight (<18.5)","%","1/1/2006 0:00",15.9,"NAM"
"Namibia","BMI females % underweight (<18.5)","%","1/1/2007 0:00",15.9,"NAM"
"Nepal","BMI females % moderate and severe thinness (<=17)","%","1/1/2006 0:00",8,"NPL"
"Nepal","BMI females % normal (18.5-24.99)","%","1/1/2001 0:00",66.9,"NPL"
"Nepal","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",67,"NPL"
"Nepal","BMI females % obese (>=30.0)","%","1/1/2001 0:00",1,"NPL"
"Nepal","BMI females % obese (>=30.0)","%","1/1/2006 0:00",0.9,"NPL"
"Nepal","BMI females % overweight (>=25.0)","%","1/1/2001 0:00",6.5,"NPL"
"Nepal","BMI females % overweight (>=25.0)","%","1/1/2006 0:00",8.6,"NPL"
"Nepal","BMI females % pre-obese (25.0-29.99)","%","1/1/2001 0:00",6,"NPL"
"Nepal","BMI females % pre-obese (25.0-29.99)","%","1/1/2006 0:00",8,"NPL"
"Nepal","BMI females % underweight (<18.5)","%","1/1/2001 0:00",26.7,"NPL"
"Nepal","BMI females % underweight (<18.5)","%","1/1/2006 0:00",24.4,"NPL"
"Netherlands","BMI females % obese (>=30.0)","%","1/1/1999 0:00",9.5,"NLD"
"Netherlands","BMI females % obese (>=30.0)","%","1/1/2000 0:00",9.5,"NLD"
"Netherlands","BMI females % obese (>=30.0)","%","1/1/2001 0:00",9.5,"NLD"
"Netherlands","BMI males % obese (>=30.0)","%","1/1/1999 0:00",7.2,"NLD"
"Netherlands","BMI males % obese (>=30.0)","%","1/1/2000 0:00",7.2,"NLD"
"Netherlands","BMI males % obese (>=30.0)","%","1/1/2001 0:00",7.2,"NLD"
"New Zealand","BMI adults % normal (18.5-24.99)","%","1/1/2006 0:00",36.1,"NZL"
"New Zealand","BMI adults % normal (18.5-24.99)","%","1/1/2007 0:00",36.1,"NZL"
"New Zealand","BMI adults % obese (>=30.0)","%","1/1/2002 0:00",22.5,"NZL"
"New Zealand","BMI adults % obese (>=30.0)","%","1/1/2003 0:00",22.5,"NZL"
"New Zealand","BMI adults % obese (>=30.0)","%","1/1/2004 0:00",22.5,"NZL"
"New Zealand","BMI adults % obese (>=30.0)","%","1/1/2006 0:00",26.5,"NZL"
"New Zealand","BMI adults % obese (>=30.0)","%","1/1/2007 0:00",26.5,"NZL"
"New Zealand","BMI adults % overweight (>=25.0)","%","1/1/2002 0:00",57,"NZL"
"New Zealand","BMI adults % overweight (>=25.0)","%","1/1/2003 0:00",57,"NZL"
"New Zealand","BMI adults % overweight (>=25.0)","%","1/1/2004 0:00",57,"NZL"
"New Zealand","BMI adults % overweight (>=25.0)","%","1/1/2006 0:00",62.7,"NZL"
"New Zealand","BMI adults % overweight (>=25.0)","%","1/1/2007 0:00",62.7,"NZL"
"New Zealand","BMI adults % pre-obese (25.0-29.99)","%","1/1/2006 0:00",36.2,"NZL"
"New Zealand","BMI adults % pre-obese (25.0-29.99)","%","1/1/2007 0:00",36.2,"NZL"
"New Zealand","BMI adults % underweight (<18.5)","%","1/1/2006 0:00",1.3,"NZL"
"New Zealand","BMI adults % underweight (<18.5)","%","1/1/2007 0:00",1.3,"NZL"
"New Zealand","BMI females % normal (18.5-24.99)","%","1/1/2006 0:00",43,"NZL"
"New Zealand","BMI females % normal (18.5-24.99)","%","1/1/2007 0:00",43,"NZL"
"New Zealand","BMI females % obese (>=30.0)","%","1/1/2002 0:00",23.2,"NZL"
"New Zealand","BMI females % obese (>=30.0)","%","1/1/2003 0:00",23.2,"NZL"
"New Zealand","BMI females % obese (>=30.0)","%","1/1/2004 0:00",23.2,"NZL"
"New Zealand","BMI females % obese (>=30.0)","%","1/1/2006 0:00",26,"NZL"
